,Elapsed time(seconds),SpO2(%),hr (bpm)
1678,1678.000, 96.000, 86.000
1679,1679.000, 96.000, 85.000
1680,1680.000, 96.000, 85.000
1681,1681.000, 96.000, 84.000
1682,1682.000, 96.000, 84.000
1683,1683.000, 96.000, 84.000
1684,1684.000, 96.000, 84.000
1685,1685.000, 96.000, 84.000
1686,1686.000, 96.000, 84.000
1687,1687.000, 95.000, 85.000
1688,1688.000, 95.000, 85.000
1689,1689.000, 95.000, 85.000
1690,1690.000, 95.000, 85.000
1691,1691.000, 95.000, 85.000
1692,1692.000, 95.000, 84.000
1693,1693.000, 95.000, 83.000
1694,1694.000, 96.000, 81.000
1695,1695.000, 95.000, 80.000
1696,1696.000, 95.000, 80.000
1697,1697.000, 95.000, 79.000
1698,1698.000, 96.000, 78.000
1699,1699.000, 95.000, 77.000
1700,1700.000, 96.000, 77.000
1701,1701.000, 96.000, 77.000
1702,1702.000, 96.000, 77.000
1703,1703.000, 96.000, 77.000
1704,1704.000, 96.000, 76.000
1705,1705.000, 96.000, 76.000
1706,1706.000, 96.000, 76.000
1707,1707.000, 96.000, 76.000
1708,1708.000, 96.000, 76.000
1709,1709.000, 97.000, 76.000
1710,1710.000, 97.000, 76.000
1711,1711.000, 97.000, 76.000
1712,1712.000, 96.000, 76.000
1713,1713.000, 96.000, 76.000
1714,1714.000, 96.000, 76.000
1715,1715.000, 96.000, 77.000
1716,1716.000, 96.000, 77.000
1717,1717.000, 96.000, 78.000
1718,1718.000, 96.000, 78.000
1719,1719.000, 96.000, 78.000
1720,1720.000, 96.000, 78.000
1721,1721.000, 96.000, 78.000
1722,1722.000, 96.000, 78.000
1723,1723.000, 96.000, 79.000
1724,1724.000, 96.000, 79.000
1725,1725.000, 96.000, 79.000
1726,1726.000, 96.000, 80.000
1727,1727.000, 96.000, 80.000
1728,1728.000, 96.000, 80.000
1729,1729.000, 96.000, 80.000
1730,1730.000, 96.000, 80.000
1731,1731.000, 96.000, 80.000
1732,1732.000, 96.000, 79.000
1733,1733.000, 96.000, 80.000
1734,1734.000, 96.000, 85.000
1735,1735.000, 96.000, 85.000
1736,1736.000, 96.000, 87.000
1737,1737.000, 96.000, 84.000
1738,1738.000, 96.000, 83.000
1739,1739.000, 96.000, 81.000
1740,1740.000, 96.000, 80.000
1741,1741.000, 96.000, 80.000
1742,1742.000, 96.000, 79.000
1743,1743.000, 96.000, 79.000
1744,1744.000, 96.000, 78.000
1745,1745.000, 96.000, 78.000
1746,1746.000, 96.000, 78.000
1747,1747.000, 97.000, 78.000
1748,1748.000, 96.000, 77.000
1749,1749.000, 96.000, 77.000
1750,1750.000, 96.000, 77.000
1751,1751.000, 96.000, 77.000
1752,1752.000, 96.000, 77.000
1753,1753.000, 96.000, 77.000
1754,1754.000, 96.000, 78.000
1755,1755.000, 96.000, 78.000
1756,1756.000, 96.000, 79.000
1757,1757.000, 96.000, 78.000
1758,1758.000, 95.000, 79.000
1759,1759.000, 95.000, 79.000
1760,1760.000, 95.000, 79.000
1761,1761.000, 95.000, 79.000
1762,1762.000, 95.000, 78.000
1763,1763.000, 95.000, 78.000
1764,1764.000, 95.000, 78.000
1765,1765.000, 95.000, 78.000
1766,1766.000, 96.000, 78.000
1767,1767.000, 96.000, 79.000
1768,1768.000, 96.000, 79.000
1769,1769.000, 96.000, 79.000
1770,1770.000, 96.000, 80.000
1771,1771.000, 96.000, 80.000
1772,1772.000, 96.000, 80.000
1773,1773.000, 96.000, 80.000
1774,1774.000, 96.000, 81.000
1775,1775.000, 96.000, 81.000
1776,1776.000, 96.000, 81.000
1777,1777.000, 96.000, 81.000
1778,1778.000, 96.000, 82.000
1779,1779.000, 96.000, 82.000
1780,1780.000, 96.000, 81.000
1781,1781.000, 96.000, 82.000
1782,1782.000, 96.000, 81.000
1783,1783.000, 96.000, 81.000
1784,1784.000, 96.000, 81.000
1785,1785.000, 96.000, 80.000
1786,1786.000, 96.000, 80.000
1787,1787.000, 96.000, 80.000
1788,1788.000, 96.000, 79.000
1789,1789.000, 96.000, 79.000
1790,1790.000, 96.000, 80.000
1791,1791.000, 96.000, 79.000
1792,1792.000, 96.000, 79.000
1793,1793.000, 96.000, 79.000
1794,1794.000, 96.000, 79.000
1795,1795.000, 96.000, 79.000
1796,1796.000, 96.000, 79.000
1797,1797.000, 96.000, 79.000
1798,1798.000, 96.000, 79.000
1799,1799.000, 96.000, 80.000
1800,1800.000, 95.000, 80.000
1801,1801.000, 95.000, 80.000
1802,1802.000, 95.000, 80.000
1803,1803.000, 95.000, 80.000
1804,1804.000, 95.000, 80.000
1805,1805.000, 95.000, 79.000
1806,1806.000, 96.000, 79.000
1807,1807.000, 96.000, 78.000
1808,1808.000, 96.000, 78.000
1809,1809.000, 95.000, 78.000
1810,1810.000, 96.000, 78.000
1811,1811.000, 95.000, 78.000
1812,1812.000, 96.000, 78.000
1813,1813.000, 96.000, 78.000
1814,1814.000, 96.000, 77.000
1815,1815.000, 96.000, 77.000
1816,1816.000, 96.000, 77.000
1817,1817.000, 96.000, 76.000
1818,1818.000, 96.000, 77.000
1819,1819.000, 96.000, 79.000
1820,1820.000, 95.000, 79.000
1821,1821.000, 95.000, 80.000
1822,1822.000, 96.000, 81.000
1823,1823.000, 96.000, 81.000
1824,1824.000, 96.000, 81.000
1825,1825.000, 95.000, 81.000
1826,1826.000, 95.000, 81.000
1827,1827.000, 95.000, 81.000
1828,1828.000, 96.000, 81.000
1829,1829.000, 96.000, 79.000
1830,1830.000, 96.000, 79.000
1831,1831.000, 96.000, 78.000
1832,1832.000, 96.000, 78.000
1833,1833.000, 96.000, 78.000
1834,1834.000, 96.000, 78.000
1835,1835.000, 96.000, 79.000
1836,1836.000, 96.000, 79.000
1837,1837.000, 96.000, 79.000
1838,1838.000, 96.000, 79.000
1839,1839.000, 96.000, 79.000
1840,1840.000, 96.000, 80.000
1841,1841.000, 95.000, 81.000
1842,1842.000, 95.000, 81.000
1843,1843.000, 95.000, 82.000
1844,1844.000, 95.000, 81.000
1845,1845.000, 95.000, 80.000
1846,1846.000, 95.000, 79.000
1847,1847.000, 95.000, 79.000
1848,1848.000, 95.000, 78.000
1849,1849.000, 95.000, 78.000
1850,1850.000, 95.000, 78.000
1851,1851.000, 96.000, 77.000
1852,1852.000, 95.000, 76.000
1853,1853.000, 96.000, 76.000
1854,1854.000, 96.000, 75.000
1855,1855.000, 96.000, 75.000
1856,1856.000, 96.000, 75.000
1857,1857.000, 96.000, 76.000
1858,1858.000, 96.000, 76.000
1859,1859.000, 96.000, 79.000
1860,1860.000, 96.000, 79.000
1861,1861.000, 96.000, 79.000
1862,1862.000, 96.000, 80.000
1863,1863.000, 95.000, 79.000
1864,1864.000, 95.000, 78.000
1865,1865.000, 95.000, 76.000
1866,1866.000, 95.000, 76.000
1867,1867.000, 95.000, 75.000
1868,1868.000, 95.000, 74.000
1869,1869.000, 95.000, 73.000
1870,1870.000, 95.000, 72.000
1871,1871.000, 95.000, 72.000
1872,1872.000, 96.000, 72.000
1873,1873.000, 96.000, 73.000
1874,1874.000, 96.000, 73.000
1875,1875.000, 96.000, 74.000
1876,1876.000, 97.000, 74.000
1877,1877.000, 97.000, 75.000
1878,1878.000, 97.000, 75.000
1879,1879.000, 97.000, 75.000
1880,1880.000, 97.000, 75.000
1881,1881.000, 97.000, 76.000
1882,1882.000, 97.000, 81.000
1883,1883.000, 97.000, 81.000
1884,1884.000, 97.000, 83.000
1885,1885.000, 97.000, 83.000
1886,1886.000, 97.000, 83.000
1887,1887.000, 96.000, 84.000
1888,1888.000, 96.000, 84.000
1889,1889.000, 96.000, 84.000
1890,1890.000, 96.000, 83.000
1891,1891.000, 96.000, 82.000
1892,1892.000, 96.000, 82.000
1893,1893.000, 96.000, 81.000
1894,1894.000, 96.000, 80.000
1895,1895.000, 96.000, 80.000
1896,1896.000, 96.000, 79.000
1897,1897.000, 96.000, 79.000
1898,1898.000, 96.000, 79.000
1899,1899.000, 96.000, 79.000
1900,1900.000, 96.000, 79.000
1901,1901.000, 96.000, 79.000
1902,1902.000, 96.000, 79.000
1903,1903.000, 96.000, 79.000
1904,1904.000, 96.000, 79.000
1905,1905.000, 96.000, 78.000
1906,1906.000, 96.000, 79.000
1907,1907.000, 96.000, 79.000
1908,1908.000, 95.000, 79.000
1909,1909.000, 95.000, 79.000
1910,1910.000, 95.000, 79.000
1911,1911.000, 95.000, 79.000
1912,1912.000, 95.000, 79.000
1913,1913.000, 95.000, 80.000
1914,1914.000, 96.000, 79.000
1915,1915.000, 96.000, 79.000
1916,1916.000, 96.000, 79.000
1917,1917.000, 96.000, 79.000
1918,1918.000, 96.000, 79.000
1919,1919.000, 96.000, 79.000
1920,1920.000, 96.000, 79.000
1921,1921.000, 96.000, 79.000
1922,1922.000, 96.000, 79.000
1923,1923.000, 96.000, 79.000
1924,1924.000, 96.000, 78.000
1925,1925.000, 96.000, 79.000
1926,1926.000, 96.000, 79.000
1927,1927.000, 96.000, 80.000
1928,1928.000, 96.000, 80.000
1929,1929.000, 96.000, 80.000
1930,1930.000, 96.000, 80.000
1931,1931.000, 96.000, 80.000
1932,1932.000, 95.000, 80.000
1933,1933.000, 95.000, 80.000
1934,1934.000, 95.000, 80.000
1935,1935.000, 95.000, 80.000
1936,1936.000, 95.000, 81.000
1937,1937.000, 95.000, 81.000
1938,1938.000, 95.000, 81.000
1939,1939.000, 95.000, 81.000
1940,1940.000, 95.000, 82.000
1941,1941.000, 95.000, 81.000
1942,1942.000, 95.000, 83.000
1943,1943.000, 95.000, 83.000
1944,1944.000, 95.000, 83.000
1945,1945.000, 96.000, 83.000
1946,1946.000, 96.000, 83.000
1947,1947.000, 96.000, 84.000
1948,1948.000, 96.000, 84.000
1949,1949.000, 96.000, 84.000
1950,1950.000, 96.000, 84.000
1951,1951.000, 97.000, 84.000
1952,1952.000, 95.000, 84.000
1953,1953.000, 95.000, 84.000
1954,1954.000, 94.000, 83.000
1955,1955.000, 94.000, 83.000
1956,1956.000, 94.000, 83.000
1957,1957.000, 94.000, 83.000
1958,1958.000, 94.000, 82.000
1959,1959.000, 94.000, 82.000
1960,1960.000, 94.000, 82.000
1961,1961.000, 94.000, 82.000
1962,1962.000, 95.000, 82.000
1963,1963.000, 95.000, 81.000
1964,1964.000, 95.000, 82.000
1965,1965.000, 95.000, 82.000
1966,1966.000, 96.000, 81.000
1967,1967.000, 96.000, 81.000
1968,1968.000, 96.000, 79.000
1969,1969.000, 96.000, 79.000
1970,1970.000, 96.000, 79.000
1971,1971.000, 96.000, 79.000
1972,1972.000, 96.000, 79.000
1973,1973.000, 96.000, 79.000
1974,1974.000, 96.000, 80.000
1975,1975.000, 96.000, 80.000
1976,1976.000, 96.000, 83.000
1977,1977.000, 96.000, 83.000
1978,1978.000, 98.000, 86.000
1979,1979.000, 98.000, 87.000
1980,1980.000, 98.000, 90.000
1981,1981.000, 98.000, 95.000
1982,1982.000, 98.000, 97.000
1983,1983.000, 97.000, 97.000
1984,1984.000, 98.000, 96.000
1985,1985.000, 98.000, 95.000
1986,1986.000, 98.000, 93.000
1987,1987.000, 98.000, 91.000
1988,1988.000, 98.000, 90.000
1989,1989.000, 98.000, 88.000
1990,1990.000, 98.000, 87.000
1991,1991.000, 98.000, 86.000
1992,1992.000, 98.000, 83.000
1993,1993.000, 98.000, 83.000
1994,1994.000, 98.000, 82.000
1995,1995.000, 98.000, 83.000
1996,1996.000, 98.000, 84.000
1997,1997.000, 97.000, 85.000
1998,1998.000, 97.000, 85.000
1999,1999.000, 96.000, 85.000
2000,2000.000, 96.000, 85.000
2001,2001.000, 95.000, 85.000
2002,2002.000, 94.000, 85.000
2003,2003.000, 94.000, 85.000
2004,2004.000, 94.000, 86.000
2005,2005.000, 93.000, 87.000
2006,2006.000, 93.000, 87.000
2007,2007.000, 93.000, 87.000
2008,2008.000, 93.000, 88.000
2009,2009.000, 93.000, 87.000
2010,2010.000, 93.000, 87.000
2011,2011.000, 94.000, 87.000
2012,2012.000, 94.000, 87.000
2013,2013.000, 94.000, 87.000
2014,2014.000, 94.000, 87.000
2015,2015.000, 94.000, 87.000
2016,2016.000, 94.000, 87.000
2017,2017.000, 93.000, 87.000
2018,2018.000, 93.000, 86.000
2019,2019.000, 93.000, 86.000
2020,2020.000, 94.000, 85.000
2021,2021.000, 94.000, 85.000
2022,2022.000, 94.000, 85.000
2023,2023.000, 94.000, 86.000
2024,2024.000, 94.000, 86.000
2025,2025.000, 94.000, 86.000
2026,2026.000, 94.000, 88.000
2027,2027.000, 94.000, 88.000
2028,2028.000, 94.000, 88.000
2029,2029.000, 94.000, 87.000
2030,2030.000, 94.000, 86.000
2031,2031.000, 94.000, 85.000
2032,2032.000, 94.000, 83.000
2033,2033.000, 94.000, 82.000
2034,2034.000, 94.000, 82.000
2035,2035.000, 94.000, 80.000
2036,2036.000, 95.000, 79.000
2037,2037.000, 95.000, 79.000
2038,2038.000, 95.000, 78.000
2039,2039.000, 95.000, 78.000
2040,2040.000, 95.000, 78.000
2041,2041.000, 95.000, 78.000
2042,2042.000, 95.000, 78.000
2043,2043.000, 95.000, 78.000
2044,2044.000, 95.000, 78.000
2045,2045.000, 95.000, 78.000
2046,2046.000, 95.000, 78.000
2047,2047.000, 95.000, 79.000
2048,2048.000, 95.000, 79.000
2049,2049.000, 95.000, 79.000
2050,2050.000, 95.000, 78.000
2051,2051.000, 95.000, 79.000
2052,2052.000, 95.000, 78.000
2053,2053.000, 95.000, 79.000
2054,2054.000, 95.000, 79.000
2055,2055.000, 95.000, 78.000
2056,2056.000, 96.000, 78.000
2057,2057.000, 96.000, 78.000
2058,2058.000, 96.000, 78.000
2059,2059.000, 96.000, 78.000
2060,2060.000, 96.000, 78.000
2061,2061.000, 96.000, 78.000
2062,2062.000, 95.000, 78.000
2063,2063.000, 95.000, 78.000
2064,2064.000, 95.000, 78.000
2065,2065.000, 95.000, 78.000
2066,2066.000, 95.000, 78.000
2067,2067.000, 95.000, 78.000
2068,2068.000, 95.000, 77.000
2069,2069.000, 95.000, 77.000
2070,2070.000, 95.000, 77.000
2071,2071.000, 94.000, 78.000
2072,2072.000, 94.000, 78.000
2073,2073.000, 94.000, 79.000
2074,2074.000, 94.000, 80.000
2075,2075.000, 94.000, 80.000
2076,2076.000, 94.000, 81.000
2077,2077.000, 94.000, 81.000
2078,2078.000, 94.000, 81.000
2079,2079.000, 94.000, 83.000
2080,2080.000, 94.000, 83.000
2081,2081.000, 94.000, 85.000
2082,2082.000, 95.000, 85.000
2083,2083.000, 95.000, 87.000
2084,2084.000, 95.000, 88.000
2085,2085.000, 95.000, 86.000
2086,2086.000, 95.000, 85.000
2087,2087.000, 95.000, 83.000
2088,2088.000, 95.000, 82.000
2089,2089.000, 95.000, 81.000
2090,2090.000, 95.000, 80.000
2091,2091.000, 95.000, 79.000
2092,2092.000, 95.000, 78.000
2093,2093.000, 95.000, 77.000
2094,2094.000, 96.000, 76.000
2095,2095.000, 96.000, 76.000
2096,2096.000, 95.000, 76.000
2097,2097.000, 95.000, 76.000
2098,2098.000, 95.000, 75.000
2099,2099.000, 95.000, 75.000
2100,2100.000, 95.000, 75.000
2101,2101.000, 95.000, 76.000
2102,2102.000, 95.000, 76.000
2103,2103.000, 95.000, 76.000
2104,2104.000, 95.000, 76.000
2105,2105.000, 95.000, 77.000
2106,2106.000, 95.000, 77.000
2107,2107.000, 95.000, 77.000
2108,2108.000, 95.000, 77.000
2109,2109.000, 95.000, 77.000
2110,2110.000, 94.000, 77.000
2111,2111.000, 94.000, 78.000
2112,2112.000, 94.000, 78.000
2113,2113.000, 94.000, 78.000
2114,2114.000, 94.000, 78.000
2115,2115.000, 94.000, 78.000
2116,2116.000, 94.000, 78.000
2117,2117.000, 95.000, 78.000
2118,2118.000, 95.000, 78.000
2119,2119.000, 95.000, 78.000
2120,2120.000, 95.000, 78.000
2121,2121.000, 95.000, 78.000
2122,2122.000, 95.000, 78.000
2123,2123.000, 95.000, 78.000
2124,2124.000, 95.000, 79.000
2125,2125.000, 95.000, 79.000
2126,2126.000, 95.000, 79.000
2127,2127.000, 95.000, 79.000
2128,2128.000, 95.000, 79.000
2129,2129.000, 95.000, 79.000
2130,2130.000, 95.000, 80.000
2131,2131.000, 95.000, 80.000
2132,2132.000, 95.000, 80.000
2133,2133.000, 95.000, 81.000
2134,2134.000, 95.000, 81.000
2135,2135.000, 95.000, 81.000
2136,2136.000, 96.000, 81.000
2137,2137.000, 96.000, 81.000
2138,2138.000, 96.000, 81.000
2139,2139.000, 96.000, 81.000
2140,2140.000, 96.000, 81.000
2141,2141.000, 96.000, 81.000
2142,2142.000, 96.000, 81.000
2143,2143.000, 96.000, 81.000
2144,2144.000, 96.000, 80.000
2145,2145.000, 96.000, 80.000
2146,2146.000, 96.000, 80.000
2147,2147.000, 96.000, 80.000
2148,2148.000, 96.000, 80.000
2149,2149.000, 96.000, 80.000
2150,2150.000, 96.000, 80.000
2151,2151.000, 95.000, 80.000
2152,2152.000, 95.000, 80.000
2153,2153.000, 95.000, 80.000
2154,2154.000, 95.000, 80.000
2155,2155.000, 95.000, 80.000
2156,2156.000, 95.000, 79.000
2157,2157.000, 95.000, 79.000
2158,2158.000, 95.000, 79.000
2159,2159.000, 95.000, 79.000
2160,2160.000, 95.000, 79.000
2161,2161.000, 95.000, 80.000
2162,2162.000, 95.000, 82.000
2163,2163.000, 95.000, 83.000
2164,2164.000, 95.000, 83.000
2165,2165.000, 95.000, 81.000
2166,2166.000, 95.000, 79.000
2167,2167.000, 95.000, 76.000
2168,2168.000, 95.000, 76.000
2169,2169.000, 95.000, 75.000
2170,2170.000, 96.000, 75.000
2171,2171.000, 96.000, 74.000
2172,2172.000, 96.000, 74.000
2173,2173.000, 96.000, 74.000
2174,2174.000, 96.000, 74.000
2175,2175.000, 96.000, 74.000
2176,2176.000, 96.000, 74.000
2177,2177.000, 95.000, 74.000
2178,2178.000, 95.000, 74.000
2179,2179.000, 95.000, 74.000
2180,2180.000, 95.000, 73.000
2181,2181.000, 95.000, 74.000
2182,2182.000, 95.000, 75.000
2183,2183.000, 95.000, 74.000
2184,2184.000, 95.000, 75.000
2185,2185.000, 95.000, 75.000
2186,2186.000, 95.000, 75.000
2187,2187.000, 95.000, 75.000
2188,2188.000, 95.000, 75.000
2189,2189.000, 95.000, 75.000
2190,2190.000, 95.000, 75.000
2191,2191.000, 95.000, 75.000
2192,2192.000, 95.000, 74.000
2193,2193.000, 95.000, 73.000
2194,2194.000, 95.000, 73.000
2195,2195.000, 95.000, 73.000
2196,2196.000, 95.000, 72.000
2197,2197.000, 95.000, 72.000
2198,2198.000, 95.000, 72.000
2199,2199.000, 95.000, 72.000
2200,2200.000, 95.000, 72.000
2201,2201.000, 95.000, 73.000
2202,2202.000, 95.000, 73.000
2203,2203.000, 95.000, 72.000
2204,2204.000, 95.000, 72.000
2205,2205.000, 95.000, 73.000
2206,2206.000, 95.000, 73.000
2207,2207.000, 95.000, 73.000
2208,2208.000, 95.000, 73.000
2209,2209.000, 95.000, 73.000
2210,2210.000, 95.000, 73.000
2211,2211.000, 95.000, 74.000
2212,2212.000, 95.000, 74.000
2213,2213.000, 95.000, 74.000
2214,2214.000, 95.000, 74.000
2215,2215.000, 95.000, 74.000
2216,2216.000, 95.000, 74.000
2217,2217.000, 95.000, 74.000
2218,2218.000, 95.000, 74.000
2219,2219.000, 95.000, 74.000
2220,2220.000, 95.000, 73.000
2221,2221.000, 95.000, 73.000
2222,2222.000, 95.000, 73.000
2223,2223.000, 95.000, 73.000
2224,2224.000, 95.000, 73.000
2225,2225.000, 95.000, 73.000
2226,2226.000, 95.000, 73.000
2227,2227.000, 95.000, 74.000
2228,2228.000, 95.000, 76.000
2229,2229.000, 95.000, 76.000
2230,2230.000, 95.000, 77.000
2231,2231.000, 95.000, 79.000
2232,2232.000, 95.000, 81.000
2233,2233.000, 95.000, 81.000
2234,2234.000, 95.000, 80.000
2235,2235.000, 95.000, 80.000
2236,2236.000, 95.000, 80.000
2237,2237.000, 95.000, 77.000
2238,2238.000, 95.000, 76.000
2239,2239.000, 95.000, 75.000
2240,2240.000, 95.000, 74.000
2241,2241.000, 95.000, 73.000
2242,2242.000, 95.000, 72.000
2243,2243.000, 95.000, 73.000
2244,2244.000, 95.000, 73.000
2245,2245.000, 96.000, 73.000
2246,2246.000, 96.000, 73.000
2247,2247.000, 96.000, 73.000
2248,2248.000, 96.000, 73.000
2249,2249.000, 96.000, 74.000
2250,2250.000, 96.000, 74.000
2251,2251.000, 96.000, 74.000
2252,2252.000, 96.000, 75.000
2253,2253.000, 97.000, 76.000
2254,2254.000, 97.000, 77.000
2255,2255.000, 97.000, 77.000
2256,2256.000, 97.000, 78.000
2257,2257.000, 97.000, 78.000
2258,2258.000, 97.000, 79.000
2259,2259.000, 96.000, 79.000
2260,2260.000, 96.000, 79.000
2261,2261.000, 96.000, 80.000
2262,2262.000, 96.000, 79.000
2263,2263.000, 96.000, 79.000
2264,2264.000, 96.000, 79.000
2265,2265.000, 96.000, 78.000
2266,2266.000, 96.000, 79.000
2267,2267.000, 96.000, 79.000
2268,2268.000, 96.000, 78.000
2269,2269.000, 96.000, 78.000
2270,2270.000, 96.000, 78.000
2271,2271.000, 96.000, 78.000
2272,2272.000, 96.000, 78.000
2273,2273.000, 96.000, 78.000
2274,2274.000, 96.000, 77.000
2275,2275.000, 96.000, 78.000
2276,2276.000, 96.000, 78.000
2277,2277.000, 96.000, 78.000
2278,2278.000, 98.000, 72.000
2279,2279.000, 98.000, 72.000
2280,2280.000, 98.000, 71.000
2281,2281.000, 98.000, 71.000
2282,2282.000, 98.000, 71.000
2283,2283.000, 98.000, 71.000
2284,2284.000, 98.000, 71.000
2285,2285.000, 98.000, 70.001
2286,2286.000, 96.000, 67.001
2287,2287.000, 96.000, 66.000
2288,2288.000, 97.000, 85.001
2289,2289.000, 97.000, 85.001
2290,2290.000, 96.000, 86.000
2291,2291.000, 96.000, 87.000
2292,2292.000, 96.000, 87.000
2293,2293.000, 96.000, 88.001
2294,2294.000, 96.000, 87.000
2295,2295.000, 96.000, 87.000
2296,2296.000, 96.000, 86.000
2297,2297.000, 95.000, 75.000
2298,2298.000, 95.000, 74.001
